tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,
475,2018-01-09 18:26:38,2018-01-09 18:34:34,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,916,Subscriber,1994,1,
654,2018-01-09 18:27:38,2018-01-09 18:38:33,161,W Broadway at D St,42.3391085,-71.0514432,151,Surface Rd at India St,42.358155,-71.052163,1935,Subscriber,1987,1,
373,2018-01-09 18:27:52,2018-01-09 18:34:05,189,Kendall T,42.362427842912396,-71.08495473861694,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,29,Subscriber,1971,1,
640,2018-01-09 18:28:10,2018-01-09 18:38:50,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,42.34011512249236,-71.10061883926392,26,Washington St at Waltham St,42.341522,-71.068922,1214,Subscriber,1983,1,
1878,2018-01-09 18:28:21,2018-01-09 18:59:40,21,Prudential Center - Belvedere St,42.34652003998412,-71.08065776545118,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412317439,-71.07657015323639,1678,Subscriber,1980,1,
238,2018-01-09 18:28:47,2018-01-09 18:32:45,43,Rowes Wharf at Atlantic Ave,42.357143,-71.050699,40,Lewis Wharf at Atlantic Ave,42.363871,-71.050877,1040,Subscriber,1993,1,
601,2018-01-09 18:29:11,2018-01-09 18:39:12,189,Kendall T,42.362427842912396,-71.08495473861694,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,567,Subscriber,1983,1,
364,2018-01-09 18:31:15,2018-01-09 18:37:19,169,Edwards Playground - Main St at Eden St,42.378965,-71.068607,98,Warren St at Chelsea St,42.371848,-71.060292,1924,Subscriber,1989,1,
1763,2018-01-09 18:31:37,2018-01-09 19:01:01,11,Longwood Ave at Binney St,42.338629,-71.1065,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,1140,Subscriber,1981,2,
469,2018-01-09 18:31:38,2018-01-09 18:39:28,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919031768079,-71.11714124679565,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,231,Subscriber,1995,1,
506,2018-01-09 18:32:34,2018-01-09 18:41:01,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,161,W Broadway at D St,42.3391085,-71.0514432,105,Subscriber,1988,1,
962,2018-01-09 18:32:33,2018-01-09 18:48:35,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,140,Danehy Park,42.388966,-71.132788,1895,Subscriber,1990,1,
253,2018-01-09 18:32:37,2018-01-09 18:36:50,192,Purchase St at Pearl St,42.354659,-71.053181,35,Arch St at Franklin St,42.35581929709065,-71.05887290099417,918,Subscriber,1961,1,
2361,2018-01-09 18:33:35,2018-01-09 19:12:57,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,1737,Subscriber,1993,1,
801,2018-01-09 18:35:06,2018-01-09 18:48:27,135,ID Building East,42.344827,-71.028664,47,Cross St at Hanover St,42.362811,-71.056067,182,Subscriber,1982,1,
721,2018-01-09 18:35:20,2018-01-09 18:47:22,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.357218503176526,-71.1138716340065,1289,Subscriber,1987,1,
352,2018-01-09 18:35:33,2018-01-09 18:41:25,115,Porter Square Station,42.387995,-71.119084,181,Huron Ave. At Vassal Lane,42.381650612901176,-71.13426981498378,1781,Subscriber,1979,1,
1053,2018-01-09 18:37:27,2018-01-09 18:55:00,54,Tremont St at West St,42.354979,-71.063348,117,Binney St / Sixth St,42.366095,-71.086388,306,Subscriber,1988,1,
459,2018-01-09 18:38:42,2018-01-09 18:46:21,39,Washington St at Rutland St,42.338514601785995,-71.07404083013535,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412317439,-71.07657015323639,1552,Subscriber,1988,1,
617,2018-01-09 18:38:45,2018-01-09 18:49:03,35,Arch St at Franklin St,42.35581929709065,-71.05887290099417,49,Stuart St at Charles St,42.351146,-71.066289,27,Subscriber,1956,1,
1031,2018-01-09 18:38:48,2018-01-09 18:56:00,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,21,Prudential Center - Belvedere St,42.34652003998412,-71.08065776545118,613,Subscriber,1998,1,
576,2018-01-09 18:39:27,2018-01-09 18:49:04,59,Chinatown Gate Plaza,42.351356,-71.059367,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412317439,-71.07657015323639,468,Subscriber,1983,2,
630,2018-01-09 18:39:27,2018-01-09 18:49:58,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,33,Kenmore Square,42.348706,-71.097009,937,Subscriber,1994,1,
661,2018-01-09 18:39:46,2018-01-09 18:50:47,178,MIT Pacific St at Purrington St,42.35957320109044,-71.10129475593567,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919031768079,-71.11714124679565,281,Subscriber,1987,2,
240,2018-01-09 18:40:21,2018-01-09 18:44:22,30,Brigham Circle - Francis St at Huntington Ave,42.33462893055976,-71.10407917767589,160,Wentworth Institute of Technology - Huntington Ave at Vancouver St,42.33758601097239,-71.09627097845076,860,Subscriber,1994,1,
1219,2018-01-09 18:40:43,2018-01-09 19:01:03,117,Binney St / Sixth St,42.366095,-71.086388,9,Commonwealth Ave at Buick St,42.35062177153799,-71.11288218766276,325,Subscriber,1974,1,
898,2018-01-09 18:40:57,2018-01-09 18:55:55,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,21,Prudential Center - Belvedere St,42.34652003998412,-71.08065776545118,1035,Subscriber,1998,1,
920,2018-01-09 18:40:59,2018-01-09 18:56:20,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,492,Subscriber,1991,1,
427,2018-01-09 18:42:13,2018-01-09 18:49:21,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919031768079,-71.11714124679565,77,Subscriber,1985,1,
338,2018-01-09 18:42:42,2018-01-09 18:48:21,20,Aquarium T Stop - 200 Atlantic Ave,42.35991176110118,-71.0514298081398,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,975,Subscriber,1972,1,
220,2018-01-09 18:43:15,2018-01-09 18:46:55,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,141,Kendall Street,42.363560158429884,-71.08216792345047,184,Subscriber,1992,1,
256,2018-01-09 18:43:46,2018-01-09 18:48:03,136,ID Building West,42.344796,-71.031614,218,Watermark Seaport - Boston Wharf Rd at Seaport Blvd,42.351586001198456,-71.04569256305693,1783,Subscriber,1990,1,
509,2018-01-09 18:44:49,2018-01-09 18:53:19,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,60,Charles Circle - Charles St at Cambridge St TEMPORARY WINTER LOCATION,42.36075761041193,-71.07132909824031,1261,Subscriber,1987,1,
1908,2018-01-09 18:45:38,2018-01-09 19:17:26,133,Green Street T Stop - Green St at Amory St,42.310579,-71.107341,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1937,Subscriber,1987,1,
834,2018-01-09 18:45:57,2018-01-09 18:59:51,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,35,Arch St at Franklin St,42.35581929709065,-71.05887290099417,1216,Subscriber,1971,1,
673,2018-01-09 18:46:04,2018-01-09 18:57:17,30,Brigham Circle - Francis St at Huntington Ave,42.33462893055976,-71.10407917767589,131,Jackson Square T Stop,42.32293117195949,-71.10014140605927,1642,Subscriber,1988,2,
343,2018-01-09 18:46:18,2018-01-09 18:52:02,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,1883,Subscriber,1970,1,
1955,2018-01-09 18:46:37,2018-01-09 19:19:12,35,Arch St at Franklin St,42.35581929709065,-71.05887290099417,19,Park Dr at Buswell St,42.347241,-71.105301,918,Subscriber,1971,1,
230,2018-01-09 18:47:08,2018-01-09 18:50:58,17,Soldiers Field Park - 111 Western Ave,42.36514362978903,-71.11987173557281,17,Soldiers Field Park - 111 Western Ave,42.36514362978903,-71.11987173557281,404,Subscriber,1991,1,
263,2018-01-09 18:47:13,2018-01-09 18:51:36,178,MIT Pacific St at Purrington St,42.35957320109044,-71.10129475593567,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1945,Subscriber,1994,1,
671,2018-01-09 18:47:48,2018-01-09 18:58:59,107,Ames St at Main St,42.3625,-71.08822,21,Prudential Center - Belvedere St,42.34652003998412,-71.08065776545118,643,Subscriber,1973,1,
984,2018-01-09 18:47:57,2018-01-09 19:04:22,11,Longwood Ave at Binney St,42.338629,-71.1065,21,Prudential Center - Belvedere St,42.34652003998412,-71.08065776545118,1956,Subscriber,1988,2,
432,2018-01-09 18:49:35,2018-01-09 18:56:48,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412317439,-71.07657015323639,39,Washington St at Rutland St,42.338514601785995,-71.07404083013535,181,Subscriber,1991,1,
251,2018-01-09 18:51:35,2018-01-09 18:55:46,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,178,MIT Pacific St at Purrington St,42.35957320109044,-71.10129475593567,263,Subscriber,1991,1,
918,2018-01-09 18:51:37,2018-01-09 19:06:55,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,78,Union Square - Somerville,42.37980717512428,-71.09387040138245,1727,Subscriber,1991,2,
1680,2018-01-09 18:52:39,2018-01-09 19:20:39,117,Binney St / Sixth St,42.366095,-71.086388,193,Brookline Village - Station Street @ MBTA TEMPORARY WINTER LOCATION,42.33376472623494,-71.12046446660315,388,Subscriber,1981,1,
428,2018-01-09 18:53:14,2018-01-09 19:00:23,189,Kendall T,42.362427842912396,-71.08495473861694,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1232,Subscriber,1992,1,
217,2018-01-09 18:53:22,2018-01-09 18:57:00,143,EF - North Point Park,42.369885,-71.069957,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,1056,Subscriber,1995,2,
473,2018-01-09 18:53:30,2018-01-09 19:01:23,69,Coolidge Corner - Beacon St @ Centre St,42.341598,-71.123338,82,Washington Square at Washington St. / Beacon St. TEMPORARY WINTER LOCATION,42.338254270769454,-71.13905482012342,902,Subscriber,1970,1,
1029,2018-01-09 18:53:49,2018-01-09 19:10:59,78,Union Square - Somerville,42.37980717512428,-71.09387040138245,9,Commonwealth Ave at Buick St,42.35062177153799,-71.11288218766276,1900,Subscriber,1990,0,
767,2018-01-09 18:54:16,2018-01-09 19:07:03,107,Ames St at Main St,42.3625,-71.08822,4,Tremont St at E Berkeley St,42.345392,-71.069616,1805,Subscriber,1972,1,
798,2018-01-09 18:55:04,2018-01-09 19:08:23,51,Washington St at Lenox St,42.3350989929096,-71.07903778553009,130,Upham's Corner TEMPORARY WINTER LOCATION,42.31750891943043,-71.06416625906604,1700,Subscriber,1994,1,
1214,2018-01-09 18:55:08,2018-01-09 19:15:23,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,1046,Subscriber,1972,1,
128,2018-01-09 18:56:13,2018-01-09 18:58:22,141,Kendall Street,42.363560158429884,-71.08216792345047,189,Kendall T,42.362427842912396,-71.08495473861694,166,Subscriber,1963,1,
1896,2018-01-09 18:56:46,2018-01-09 19:28:22,69,Coolidge Corner - Beacon St @ Centre St,42.341598,-71.123338,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,1799,Subscriber,1977,1,
954,2018-01-09 18:59:25,2018-01-09 19:15:20,107,Ames St at Main St,42.3625,-71.08822,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304347,-71.10057324171066,882,Subscriber,1989,1,
1389,2018-01-09 18:59:51,2018-01-09 19:23:00,107,Ames St at Main St,42.3625,-71.08822,78,Union Square - Somerville,42.37980717512428,-71.09387040138245,410,Subscriber,1982,2,
1220,2018-01-09 18:59:52,2018-01-09 19:20:13,81,Boylston St at Washington St,42.352409,-71.062679,19,Park Dr at Buswell St,42.347241,-71.105301,1803,Subscriber,1993,2,
467,2018-01-09 19:00:00,2018-01-09 19:07:47,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412317439,-71.07657015323639,54,Tremont St at West St,42.354979,-71.063348,1678,Subscriber,1984,1,
459,2018-01-09 16:39:00,2018-01-09 16:46:40,31,Seaport Hotel - Congress St at Seaport Ln,42.34881026188269,-71.04167744055303,161,W Broadway at D St,42.3391085,-71.0514432,88,Subscriber,1984,2,
766,2018-01-09 16:44:45,2018-01-09 16:57:31,31,Seaport Hotel - Congress St at Seaport Ln,42.34881026188269,-71.04167744055303,26,Washington St at Waltham St,42.341522,-71.068922,1914,Subscriber,1976,1,
1270,2018-01-09 17:00:54,2018-01-09 17:22:05,31,Seaport Hotel - Congress St at Seaport Ln,42.34881026188269,-71.04167744055303,36,Copley Square - Dartmouth St at Boylston St,42.34976701008725,-71.07732653617859,1955,Subscriber,1992,1,
851,2018-01-09 17:04:41,2018-01-09 17:18:52,31,Seaport Hotel - Congress St at Seaport Ln,42.34881026188269,-71.04167744055303,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,978,Subscriber,1954,1,
816,2018-01-09 17:22:56,2018-01-09 17:36:33,31,Seaport Hotel - Congress St at Seaport Ln,42.34881026188269,-71.04167744055303,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,1080,Subscriber,1992,1,
493,2018-01-10 15:00:07,2018-01-10 15:08:21,189,Kendall T,42.362427842912396,-71.08495473861694,94,Main St at Austin St,42.375603,-71.064608,601,Subscriber,1982,1,
320,2018-01-10 15:00:37,2018-01-10 15:05:58,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,179,MIT Vassar St,42.355601213279265,-71.10394477844238,1937,Subscriber,1987,1,
1262,2018-01-10 15:02:02,2018-01-10 15:23:05,36,Copley Square - Dartmouth St at Boylston St,42.34976701008725,-71.07732653617859,225,Cambridge Dept. of Public Works -147 Hampshire St.,42.37119727759414,-71.09759867191315,1723,Subscriber,1987,1,
19028,2018-01-10 15:02:32,2018-01-10 20:19:41,25,South End Library - Tremont St at W Newton St,42.341332,-71.076847,14,HMS/HSPH - Avenue Louis Pasteur at Longwood Ave,42.3374174845973,-71.10286116600037,2,Subscriber,1979,1,
363,2018-01-10 15:03:11,2018-01-10 15:09:14,47,Cross St at Hanover St,42.362811,-71.056067,6,Cambridge St at Joy St,42.361199417496216,-71.06519486764228,621,Subscriber,1984,1,
906,2018-01-10 15:04:04,2018-01-10 15:19:10,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412317439,-71.07657015323639,1782,Subscriber,1973,1,
925,2018-01-10 15:04:31,2018-01-10 15:19:57,178,MIT Pacific St at Purrington St,42.35957320109044,-71.10129475593567,21,Prudential Center - Belvedere St,42.34652003998412,-71.08065776545118,827,Subscriber,1968,1,
205,2018-01-10 15:05:06,2018-01-10 15:08:31,21,Prudential Center - Belvedere St,42.34652003998412,-71.08065776545118,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412317439,-71.07657015323639,1552,Subscriber,1980,2,
969,2018-01-10 15:05:19,2018-01-10 15:21:29,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,115,Porter Square Station,42.387995,-71.119084,785,Subscriber,1974,2,
7620,2018-01-10 15:07:19,2018-01-10 17:14:20,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,21,Prudential Center - Belvedere St,42.34652003998412,-71.08065776545118,1207,Subscriber,1969,2,
1059,2018-01-10 15:09:23,2018-01-10 15:27:03,185,Third at Binney,42.36544486137399,-71.08277142047882,47,Cross St at Hanover St,42.362811,-71.056067,979,Subscriber,1955,1,
607,2018-01-10 15:10:05,2018-01-10 15:20:12,20,Aquarium T Stop - 200 Atlantic Ave,42.35991176110118,-71.0514298081398,35,Arch St at Franklin St,42.35581929709065,-71.05887290099417,1676,Subscriber,1987,1,
1607,2018-01-10 15:13:10,2018-01-10 15:39:58,29,Innovation Lab - 125 Western Ave at Batten Way,42.363732,-71.124565,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919031768079,-71.11714124679565,1098,Subscriber,1993,1,
768,2018-01-10 15:13:32,2018-01-10 15:26:21,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.357218503176526,-71.1138716340065,642,Subscriber,1987,2,
242,2018-01-10 15:14:55,2018-01-10 15:18:58,43,Rowes Wharf at Atlantic Ave,42.357143,-71.050699,40,Lewis Wharf at Atlantic Ave,42.363871,-71.050877,908,Subscriber,1991,1,
2169,2018-01-10 15:17:12,2018-01-10 15:53:21,146,Murphy Skating Rink - 1880 Day Blvd,42.336448,-71.023739,6,Cambridge St at Joy St,42.361199417496216,-71.06519486764228,1824,Subscriber,1979,1,
1760,2018-01-10 15:17:15,2018-01-10 15:46:36,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,66,Allston Green District - Griggs St at Commonwealth Ave TEMPORARY WINTER LOCATION,42.34922469338298,-71.13275302578586,1466,Subscriber,1967,2,
695,2018-01-10 15:17:49,2018-01-10 15:29:24,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,78,Union Square - Somerville,42.37980717512428,-71.09387040138245,607,Subscriber,1988,2,
566,2018-01-10 15:19:15,2018-01-10 15:28:41,21,Prudential Center - Belvedere St,42.34652003998412,-71.08065776545118,59,Chinatown Gate Plaza,42.351356,-71.059367,1327,Subscriber,1986,1,
752,2018-01-10 15:19:27,2018-01-10 15:31:59,27,Roxbury Crossing T Stop - Columbus Ave at Tremont St,42.331184,-71.095171,12,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,42.33624444796878,-71.08798563480377,1684,Subscriber,1990,1,
333,2018-01-10 15:20:14,2018-01-10 15:25:48,192,Purchase St at Pearl St,42.354659,-71.053181,152,Ink Block - Harrison Ave at Herald St,42.345901,-71.063187,731,Subscriber,1962,1,
493,2018-01-10 15:20:21,2018-01-10 15:28:34,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.3436658245146,-71.08582377433777,968,Subscriber,1972,1,
381,2018-01-10 15:22:21,2018-01-10 15:28:43,39,Washington St at Rutland St,42.338514601785995,-71.07404083013535,4,Tremont St at E Berkeley St,42.345392,-71.069616,1650,Subscriber,1956,2,
315,2018-01-10 15:22:23,2018-01-10 15:27:38,180,Mt Auburn,42.37478628706384,-71.13320231437683,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,1960,Subscriber,1972,2,
1626,2018-01-10 15:24:50,2018-01-10 15:51:56,225,Cambridge Dept. of Public Works -147 Hampshire St.,42.37119727759414,-71.09759867191315,140,Danehy Park,42.388966,-71.132788,596,Subscriber,1987,1,
1331,2018-01-10 15:25:09,2018-01-10 15:47:21,159,S Huntington Ave at Heath St,42.32760387040573,-71.11089169979095,41,Packard's Corner - Commonwealth Ave at Brighton Ave,42.352261,-71.123831,231,Subscriber,1983,2,
820,2018-01-10 15:25:39,2018-01-10 15:39:20,49,Stuart St at Charles St,42.351146,-71.066289,33,Kenmore Square,42.348706,-71.097009,984,Subscriber,1990,2,
271,2018-01-10 15:26:32,2018-01-10 15:31:04,70,Harvard Kennedy School at Bennett St / Eliot St,42.3722168027866,-71.12188071012497,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,1920,Subscriber,1980,1,
368,2018-01-10 15:26:33,2018-01-10 15:32:42,11,Longwood Ave at Binney St,42.338629,-71.1065,12,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,42.33624444796878,-71.08798563480377,280,Subscriber,1987,1,
813,2018-01-10 15:28:04,2018-01-10 15:41:37,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,42.34011512249236,-71.10061883926392,107,Ames St at Main St,42.3625,-71.08822,1789,Subscriber,1978,1,
587,2018-01-10 15:29:01,2018-01-10 15:38:48,21,Prudential Center - Belvedere St,42.34652003998412,-71.08065776545118,27,Roxbury Crossing T Stop - Columbus Ave at Tremont St,42.331184,-71.095171,4,Subscriber,1960,1,
363,2018-01-10 15:29:08,2018-01-10 15:35:11,25,South End Library - Tremont St at W Newton St,42.341332,-71.076847,36,Copley Square - Dartmouth St at Boylston St,42.34976701008725,-71.07732653617859,431,Subscriber,1982,1,
1041,2018-01-10 15:31:50,2018-01-10 15:49:12,98,Warren St at Chelsea St,42.371848,-71.060292,20,Aquarium T Stop - 200 Atlantic Ave,42.35991176110118,-71.0514298081398,1924,Subscriber,1994,1,
630,2018-01-10 15:31:54,2018-01-10 15:42:24,11,Longwood Ave at Binney St,42.338629,-71.1065,12,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,42.33624444796878,-71.08798563480377,152,Subscriber,1966,1,
397,2018-01-10 15:33:19,2018-01-10 15:39:57,179,MIT Vassar St,42.355601213279265,-71.10394477844238,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,1279,Subscriber,1987,1,
796,2018-01-10 15:35:20,2018-01-10 15:48:37,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,760,Subscriber,1973,1,
496,2018-01-10 15:35:37,2018-01-10 15:43:53,117,Binney St / Sixth St,42.366095,-71.086388,60,Charles Circle - Charles St at Cambridge St TEMPORARY WINTER LOCATION,42.36075761041193,-71.07132909824031,1316,Subscriber,1954,2,
633,2018-01-10 15:36:20,2018-01-10 15:46:54,177,University Park,42.36264779118595,-71.10006093978882,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.3436658245146,-71.08582377433777,1124,Subscriber,1968,1,
1092,2018-01-10 15:36:26,2018-01-10 15:54:38,138,Newmarket Square T Stop - Massachusetts Ave at Newmarket Square,42.326599,-71.066498,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.3436658245146,-71.08582377433777,656,Subscriber,1987,1,
563,2018-01-10 15:38:58,2018-01-10 15:48:22,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,139,Dana Park,42.361780439606044,-71.10809952020645,1164,Subscriber,1973,1,
163,2018-01-10 15:39:14,2018-01-10 15:41:58,225,Cambridge Dept. of Public Works -147 Hampshire St.,42.37119727759414,-71.09759867191315,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,1723,Subscriber,1990,2,
427,2018-01-10 15:39:51,2018-01-10 15:46:59,24,Seaport Square - Seaport Blvd at Northern Ave,42.35148193460858,-71.04436084628105,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,1382,Subscriber,1981,1,
547,2018-01-10 15:40:01,2018-01-10 15:49:08,184,Sidney Research Campus/ Erie Street at Waverly,42.35775309465199,-71.10393404960632,141,Kendall Street,42.363560158429884,-71.08216792345047,987,Subscriber,1987,1,
844,2018-01-10 15:40:06,2018-01-10 15:54:10,23,Boston City Hall - 28 State St,42.35892,-71.057629,85,Spaulding Rehabilitation Hospital - Charlestown Navy Yard,42.378338,-71.048927,1642,Subscriber,1985,1,
521,2018-01-10 15:40:08,2018-01-10 15:48:50,98,Warren St at Chelsea St,42.371848,-71.060292,171,Bunker Hill Community College,42.37408991426522,-71.06905996799469,64,Subscriber,1991,2,
1375,2018-01-10 15:40:24,2018-01-10 16:03:20,30,Brigham Circle - Francis St at Huntington Ave,42.33462893055976,-71.10407917767589,115,Porter Square Station,42.387995,-71.119084,1707,Subscriber,1966,1,
475,2018-01-10 15:41:33,2018-01-10 15:49:29,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,189,Kendall T,42.362427842912396,-71.08495473861694,1788,Subscriber,1970,1,
351,2018-01-10 15:41:59,2018-01-10 15:47:50,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,1677,Subscriber,1992,1,
350,2018-01-10 15:42:29,2018-01-10 15:48:20,179,MIT Vassar St,42.355601213279265,-71.10394477844238,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,1117,Subscriber,1988,1,
432,2018-01-10 15:42:38,2018-01-10 15:49:50,196,Roxbury YMCA - Warren St at MLK Blvd,42.31787329345602,-71.08243077993393,56,Dudley Square - Dudley St at Warren St,42.32854046293402,-71.08416482806204,1627,Subscriber,1996,1,
752,2018-01-10 15:43:07,2018-01-10 15:55:39,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,115,Porter Square Station,42.387995,-71.119084,1723,Subscriber,1968,1,
361,2018-01-10 15:44:27,2018-01-10 15:50:29,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919031768079,-71.11714124679565,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919031768079,-71.11714124679565,1128,Subscriber,1993,1,
453,2018-01-10 15:44:35,2018-01-10 15:52:09,136,ID Building West,42.344796,-71.031614,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,1822,Subscriber,1961,1,
202,2018-01-10 15:45:46,2018-01-10 15:49:08,160,Wentworth Institute of Technology - Huntington Ave at Vancouver St,42.33758601097239,-71.09627097845076,30,Brigham Circle - Francis St at Huntington Ave,42.33462893055976,-71.10407917767589,963,Subscriber,1997,1,
1422,2018-01-10 15:46:29,2018-01-10 16:10:11,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919031768079,-71.11714124679565,1857,Subscriber,1995,2,
573,2018-01-10 15:47:50,2018-01-10 15:57:23,58,Beacon St at Arlington St,42.35554932336134,-71.07284188270569,25,South End Library - Tremont St at W Newton St,42.341332,-71.076847,807,Subscriber,1989,2,
1959,2018-01-10 15:47:56,2018-01-10 16:20:35,201,NCAAA - Walnut Ave at Crawford St,42.316902,-71.091946,208,Oak Square - 615 Washington St,42.35057,-71.166491,1902,Subscriber,1985,1,
273,2018-01-10 15:50:01,2018-01-10 15:54:34,33,Kenmore Square,42.348706,-71.097009,10,B.U. Central - 725 Comm. Ave.,42.350406,-71.108279,549,Subscriber,1993,1,
252,2018-01-10 15:50:17,2018-01-10 15:54:29,35,Arch St at Franklin St,42.35581929709065,-71.05887290099417,20,Aquarium T Stop - 200 Atlantic Ave,42.35991176110118,-71.0514298081398,1779,Subscriber,1987,1,
311,2018-01-10 15:50:22,2018-01-10 15:55:34,107,Ames St at Main St,42.3625,-71.08822,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1681,Subscriber,1970,1,
404,2018-01-10 15:51:31,2018-01-10 15:58:15,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1928,Subscriber,1999,2,
759,2018-01-10 15:52:33,2018-01-10 16:05:12,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919031768079,-71.11714124679565,149,175 N Harvard St,42.363796,-71.129164,110,Subscriber,1993,1,
1149,2018-01-10 15:52:52,2018-01-10 16:12:01,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,36,Copley Square - Dartmouth St at Boylston St,42.34976701008725,-71.07732653617859,131,Subscriber,1962,1,
